Dia,Hora,BTC-USD,USD/EUR,Sentimentos_PreProcessados
1,11,,,
2,0,0.003432300700313038,4.614495347206778e-05,0.24742462347171465
2,12,-0.0028944010182759272,-0.0002576746208277266,0.014170750531157785
3,1,-0.002844174920635656,-0.000156796981426649,0.02687521897630596
3,13,3.6855033706530614e-05,0.00011120152246504866,0.007342185643710669
4,2,-0.004661268058940228,0.0004259782769939491,0.08252354968559517
4,14,-0.0010538298551216092,0.0009337940480025156,0.017435088173922097
5,3,-0.003827887248295192,-4.479308259665767e-05,0.22208957637340243
5,15,0.00025111170087974144,0.0,-0.014550887691440778
6,4,0.0006775138087362539,0.0,0.12349569661597272
6,16,-0.000602616328675217,0.0,0.02667736045147946
7,5,-0.0023518456503113052,0.0002827812873952562,0.2119299238904738
7,17,0.0015039584283411493,1.021811848780918e-05,0.001662873652735486
8,6,-0.001160890770802142,0.00010935280105916119,0.1474102163289525
8,18,0.0011130906886048324,-0.000442275516790334,0.0333799978188326
9,7,0.006288675563167913,9.405712539665526e-06,0.11617388386132227
9,19,0.000914566370322519,-0.0012176434848616784,0.08015095619785735
10,8,-0.006013876110803775,0.00035997998927629154,0.07833493101678912
10,20,0.0008625944369790769,0.00041563536833823705,-0.005391373468455242
11,9,-0.001214982466429972,6.43955655387866e-05,0.07087996520119297
11,21,-0.00034167938207631715,0.0004210460959940728,-0.014127627650838673
12,10,0.0007571891995176161,9.092619668638058e-06,0.07933594017569175
12,22,-0.00017756077163603537,0.0,0.06552879495476606
13,11,-0.0007386406642872027,0.0,0.3003879318174451
14,0,-0.00204036314572247,-0.00013643405002684386,0.19335193566316847
14,12,0.0021642847974695976,-0.00019963881152532115,-0.0002152873876324346
15,1,0.00013236256876223798,1.8890882666637115e-05,-0.44645033560880015
15,13,-0.0003528449838478276,-0.00031965841211884877,0.4457890118683392
16,2,0.004495014300432291,0.00018361372934691533,0.060757851740872636
16,14,-1.29245891776301e-05,-0.0003471451517094067,0.03955041031795911
17,3,0.0005715985204458504,-0.00015447470315355094,0.09846602209767163
17,15,-0.0003440675419432622,-0.0005254715409746813,0.03003406911169984
18,4,-0.000492367370064084,0.00023168497341336894,0.05924240823745149
18,16,0.001579198110551544,0.00012049382850953805,0.12103291253957289
19,5,0.0007291408668834062,2.7709006241068607e-05,0.17763474908376578
19,17,0.00027907880847991934,0.0,0.015336918631281846
20,6,6.578956582889428e-05,0.0,0.05840654444393955
20,18,-0.0014568826991244916,0.0,0.003864345337097406
21,7,-0.00018631097114090353,5.543707593244629e-05,0.1299029972920647
21,19,7.898077111119968e-05,0.0002761477712481253,0.008068169313021742
22,8,0.0027755832989536564,4.685680046695451e-05,0.05511272136742723
22,20,0.00016754174962814913,-0.0002016031245686926,-0.0077975646297762475
23,9,-0.0008197740790766017,0.0002666637926951136,0.12744127509948303
23,21,0.00046552309380628226,-0.0001003549840926099,0.0016525731000881227
24,10,0.0012561016703002321,0.00018368984888542106,0.08262715937419218
24,22,0.0017729753771705363,-0.00012788531718000798,0.02093001864629197
25,11,0.0012245487467524574,-9.150039654180302e-05,0.030745028673828844
26,0,-0.0007042985815212399,0.000257349007867456,0.4559606632658131
26,12,0.0002648743480820337,0.0,-0.013145745856933464
27,1,0.0006168391330179657,0.0,0.01202428554963982
27,13,-0.00014622558975390296,0.0,0.11713990265197431
28,2,0.004230710843273329,0.00021046203158239796,0.027123983021150672
28,14,0.001205050076350291,-9.957677332514403e-05,0.13592924394637823
29,3,-0.0004306948885493267,-0.00017349747357766251,0.07404942838056396
29,15,0.00030089198227375064,-0.000881682840769967,0.15054625272708275
30,4,-0.00045716232274963425,-8.807029213917886e-06,0.05394246733755207
30,16,4.454017304987105e-05,-0.0003608480124156488,-0.002467608477666213
31,5,-0.0003154848173786788,-4.6345160988827315e-05,0.9142004298797434
31,17,-0.0021578174226038935,0.0006316646267576128,-0.024922220046757693
