Dia,Hora,BTC-USD,USD/EUR,Sentimentos_PreProcessados
1,0,,,
1,1,,,
1,2,,,
1,3,,,
1,4,,,
1,5,,,
1,6,,,
1,7,,,
1,8,,,
1,9,,,
1,10,,,
1,11,-0.0007682647981848081,0.00016627121150970836,27.101200000000002
1,12,-0.0006287936567478083,0.000166179382100725,24.949725
1,13,0.0006095365364669585,0.00020308173797219998,25.136433333333333
1,14,0.0028846383484367757,0.000212133314375425,24.590258333333335
1,15,0.0036452043809776916,0.00015695931362560834,24.610991666666663
1,16,0.002627911105414858,0.00019378421135213337,23.896275000000003
1,17,0.003200183414796742,0.0002122554446344167,24.048208333333335
1,18,0.002790611640534416,0.00024913844728495835,23.714624999999998
1,19,0.002417776310673375,6.471004161862503e-05,23.968891666666664
1,20,0.0018849103693654252,9.236195470972503e-05,24.244791666666668
1,21,0.0022108930236597584,7.390539940898335e-05,25.036883333333332
1,22,0.001991164470384275,0.00015683976456247502,24.771741666666667
2,0,0.0034701674912243335,4.614495347205835e-05,28.219566666666665
2,1,0.0028093422433746336,8.741911175835655e-08,28.606891666666666
2,2,0.0020233347973668,8.741911175835655e-08,28.852041666666665
2,3,0.0011150814230198834,-7.357051489150831e-05,28.98736666666667
2,4,6.791265726482497e-05,-9.178110738833318e-06,30.227866666666667
2,5,0.0007302575075446,-4.6003008465358324e-05,31.26803333333333
2,6,0.0003426513848102334,-3.679947925085832e-05,31.379433333333335
2,7,0.0004268782288633251,-4.6004025037033314e-05,31.922433333333334
2,8,0.0003950384039683834,9.211665429175014e-06,31.528075
2,9,0.0009747867991651751,1.8415808380208346e-05,31.256566666666668
2,10,0.0006967151523973917,1.3552527156068805e-20,30.496374999999997
2,11,0.0005339912110493751,1.3552527156068805e-20,31.085833333333337
2,12,-0.0004208209466675667,1.3552527156068805e-20,28.179699999999997
2,13,-7.57567466889163e-06,1.3552527156068805e-20,26.956891666666667
2,14,0.00021728533331005835,1.3552527156068805e-20,26.3905
2,15,-0.0006493565724473501,8.695929387292502e-05,29.561408333333333
2,16,-0.00044017673750925833,-3.761304781231664e-05,30.816325000000003
2,17,-0.0007884123548604834,-4.6866971393166644e-05,32.66133333333334
2,18,-0.0015595064022916334,-0.00013018182035655,34.51973333333333
2,19,-0.0011357821126895833,-0.00010249531416556665,36.85514166666667
2,20,-0.0010151602695149834,-0.00013016334275922498,37.997616666666666
2,21,-0.0011108182304308666,-0.00010233700572889166,39.51765833333333
2,22,-0.0009881926122254333,-0.00010233700572889166,40.539225
3,0,-0.0006447511965871584,-1.8960081598874987e-05,43.04416666666666
3,1,-0.0013210062382872916,-4.4671794025831854e-07,43.84358333333333
3,2,-0.0013657378935391584,-4.671433175995832e-05,44.063516666666665
3,3,-0.002006218325448008,8.833233245808349e-06,43.65780833333333
3,4,-0.0011260972938967248,-5.9618863091983324e-05,40.507466666666666
3,5,-0.0013396876165286248,1.8701271399791674e-05,37.8821
3,6,-0.0009690761904936015,2.7955194980641674e-05,36.2688
3,7,-0.00031132002494625976,0.00015754793659364166,33.96725
3,8,-0.0006452672679029014,0.0001576105493447,30.93290833333333
3,9,-0.0011348666029453514,0.00029624361695685004,30.10898333333333
3,10,-0.000992611689922493,0.00021300578947575834,29.09686666666667
3,11,-0.00100423325472991,0.00019452667470899165,27.65875
3,12,-0.0009008484972144682,0.00020357683592725834,24.511408333333332
3,13,3.6855033706506904e-05,0.00011120152246505002,23.431849999999997
3,14,-0.000651538067937768,0.00021291749645085001,22.76795
3,15,-0.0015049740908406762,0.00026818190380569997,22.711883333333333
3,16,-0.0018359951023532595,0.000314231014895125,22.37398333333333
3,17,-0.0018916032735443761,0.00037891674281544173,22.14475
3,18,-0.002206113639071608,0.00029599522738180833,21.122558333333334
3,19,-0.0022916552404170162,0.00028660743922635004,20.92565
3,20,-0.002739391184824125,0.00022198453912183338,19.93925833333333
3,21,-0.0022128533444737163,9.257719633673333e-05,19.00885
3,22,-0.0016399123814816914,0.00014798868678749167,17.403733333333335
4,0,-0.003321622944042308,0.0006186622139961333,17.64466666666667
4,1,-0.0037839185053511414,0.00021416255843167495,18.38854166666667
4,2,-0.004566422758950383,0.00046307676965765833,19.331866666666667
4,3,-0.003755294434748608,0.0004260137413658333,19.928816666666666
4,4,-0.002272470069467808,0.00025085908301538334,20.397933333333334
4,5,-0.002041532012533847,0.00024149469709187498,21.250425
4,6,-0.0019128981750702642,0.00031499413739014996,21.861183333333333
4,7,-0.0016003614392227734,0.0004254629593156833,22.515275
4,8,-0.00121536578566899,0.0003793916298946583,23.84335
4,9,-0.0007247224928641399,0.000388724173457575,24.48753333333333
4,10,-0.00061864842004334,0.0005265531208705,26.670175
4,11,-0.0012989298496140984,0.0007283072260499916,27.88083333333334
4,12,-0.00030906831040438196,0.0005688630766672916,27.52895
4,13,-0.00043069905345520694,0.0011088463094248917,27.337733333333333
4,14,-0.0010538298551216153,0.0009337940480025,26.03473333333333
4,15,-0.0014051945262569321,0.0008244941825743418,26.367825
4,16,-0.0012005248528131987,0.0009343464946773833,27.25733333333333
4,17,-0.0010508678453825012,0.0007972830412688917,27.036774999999995
4,18,-0.0014215063146176595,0.000632505023925475,26.758466666666667
4,19,-0.002975629470664392,0.0007781147329581833,26.033375000000003
4,20,-0.004051347398206867,0.0006054073612191666,24.709633333333333
4,21,-0.004353608391075668,0.000632948598818725,24.832016666666664
4,22,-0.005588905792982743,0.0006776219481834251,23.055958333333336
5,0,-0.006324873926121792,0.00047586784300393336,26.82909166666667
5,1,-0.005440672051418075,0.00018311757994475834,27.466458333333332
5,2,-0.005199294836086159,-4.479308259666667e-05,28.38155
5,3,-0.004163833842593559,-4.479308259666667e-05,29.769266666666667
5,4,-0.004284835203386834,4.612145095721667e-05,30.823541666666667
5,5,-0.004103749490486834,6.118248440083337e-07,29.394750000000002
5,6,-0.004192396520728384,8.248335555144999e-05,28.7079
5,7,-0.0037620634076195674,0.00015532841186974167,29.2593
5,8,-0.002051738751483234,-1.782860365486666e-05,30.363874999999997
5,9,-0.0014135266027993922,0.00016405999301101666,31.38305
5,10,-0.0009887377004741008,0.00016405999301101666,31.803425
5,11,7.37374355945077e-05,0.0,31.601916666666668
5,12,0.0005795230995644494,0.0,27.458133333333333
5,13,0.00010356823988294112,0.0,27.20594166666667
5,14,0.00042316439611612446,0.0,26.631775
5,15,0.00025111170087972447,0.0,25.069175
5,16,0.0011065469712713326,0.0,23.623375
5,17,0.0010532288927322577,0.0,23.695316666666667
5,18,0.0009104695078464995,0.0,23.65325
5,19,0.0008603696193440579,0.0,23.53000833333334
5,20,0.0008981258342730161,0.0,22.193250000000003
5,21,0.0008295522319571244,0.0,21.27949166666667
5,22,0.0007240952787772578,0.0,20.902708333333333
6,0,0.001021133785754541,0.0,23.025858333333332
6,1,0.0008457933473321495,0.0,23.308208333333337
6,2,0.0011624534085386494,0.0,23.938708333333334
6,3,0.0006369623055563495,0.0,24.523508333333336
6,4,0.0008326163653064076,0.0,25.725624999999997
6,5,0.00043709602652011606,0.0,25.61555
6,6,0.00020180345744656605,0.0,26.05705
6,7,0.00014868267495643276,0.0,26.314008333333334
6,8,-0.00033544271534379226,0.0,26.115799999999997
6,9,-0.001353793370594334,0.0,28.528658333333336
6,10,-0.0022321222807610754,0.0,29.546983333333333
6,11,-0.002191596587204484,0.0,30.182783333333333
6,12,-0.0021777453724079006,0.0,28.828699999999998
6,13,-0.0011535547586286673,0.0,29.231724999999997
6,14,-0.0013976413281259756,0.0,29.27688333333333
6,15,-0.0010842680360557588,0.0,29.031633333333332
6,16,-0.000602616328675234,0.0,28.920491666666667
6,17,-0.001076967228367159,0.0,30.106108333333335
6,18,-0.0012806711255730172,0.0,30.191066666666668
6,19,-0.001462945055002967,0.0,30.087141666666668
6,20,-0.0007344370675687089,0.0,30.523341666666667
6,21,0.00039735874846819107,0.0,28.858724999999996
6,22,0.0015128506488245243,0.0,27.650599999999997
7,0,0.0012251005780848827,0.00034566594021134166,30.33491666666667
7,1,0.0009354981039122161,0.0005359031801748167,31.08243333333333
7,2,-0.0011320770591057505,0.0005359031801748167,29.933708333333332
7,3,-0.0007030414725005422,0.000318985153650575,30.082108333333327
7,4,-0.0007292597345386103,0.00023742522484084168,31.175908333333336
7,5,-0.0010822933810464435,0.0002827812873952583,31.516316666666665
7,6,-0.0004995497263820103,0.00030091060115875,31.641891666666666
7,7,-0.0006343924320917519,0.000309975987684775,32.09551666666667
7,8,-2.0775548865218615e-05,0.00037341598707975,33.1521
7,9,-0.00015456257054511857,0.000445865232772,32.701975
7,10,-0.0004720366239368153,0.0006177813794997834,33.076775
7,11,-0.00012577594050855695,0.0004101005202456834,34.61031666666667
7,12,0.0007262091305393596,-0.00017092046179497495,31.678408333333337
7,13,0.001410187346541568,-0.00041562215033583323,31.316075
7,14,0.0025574423541777093,-0.0003702018171778916,32.94603333333333
7,15,0.0024128630852562013,-4.434303141773332e-05,32.231433333333335
7,16,0.0020445844582403193,0.00018228880720955835,30.310599999999997
7,17,0.001503958428341136,1.021811848777501e-05,29.589416666666665
7,18,-0.00028884682325781407,-4.4171281074483324e-05,29.348024999999996
7,19,-0.0013558310913046557,0.00013720759683573334,28.005725
7,20,-0.001109782135025214,-7.100502993194165e-05,26.2227
7,21,-0.000550650858436414,1.0635685338658342e-05,25.771058333333333
7,22,-1.611241736567564e-05,-0.00016128046138912499,24.936808333333335
8,0,6.588840085452433e-05,0.00010073463323512504,25.066633333333332
8,1,-0.0003140678596953756,0.00020938880434120835,25.31815
8,2,-0.000504059390404534,0.0002547932688875,25.09390833333333
8,3,-0.00039193997233460904,0.00026376036288655835,23.3319
8,4,-0.0008148023537670007,0.0001185831675302167,24.313091666666665
8,5,-0.0007668974706528092,3.6951257107641694e-05,25.01235
8,6,-0.0009428686525136924,0.0001908330009600834,25.25390833333333
8,7,0.0013295454001730491,0.00019993482281480837,24.590183333333332
8,8,0.003355932404608474,-0.000235018898585225,25.79684166666667
8,9,0.0031722516396543742,-2.6667984773833328e-05,28.106799999999996
8,10,0.002534662884659141,-0.0002624422302429333,29.518575
8,11,0.0020252802224627574,-0.00020793080466545834,30.4298
8,12,0.0010782761155600324,-0.00037121121059475,29.272775
8,13,0.0010681576053014992,-0.00034450704114533337,28.396149999999995
8,14,0.00022908021696314094,-0.00022622720939254165,28.498500000000003
8,15,-0.00012531139842635072,-6.246627958672504e-05,29.639341666666667
8,16,-0.000288831633326759,-4.435915722977505e-05,28.45325
8,17,0.001387153172811216,-0.0005883980723780418,27.30604166666667
8,18,0.001113090688604816,-0.00044227551679032516,27.20306666666667
8,19,0.0005103578890455243,-0.0003150004153305418,26.492791666666665
8,20,-0.0005880787333515258,-0.00010685388777604173,25.56918333333333
8,21,-0.0009303764438935506,-7.03918198167751e-05,24.527291666666667
8,22,-0.0008153335078076841,-2.504271898235844e-05,22.898083333333332
9,0,-0.00036442276387460077,-0.00022489487924717507,23.962491666666665
9,1,0.0005907787136681743,-9.774666373275009e-05,24.461575
9,2,0.0008263465423956991,-2.504164498654175e-05,26.23585
9,3,0.004916327766740599,-5.2359622247233406e-05,26.146783333333335
9,4,0.005990692747501349,-0.00034324177365245844,25.368758333333336
9,5,0.006074887867381724,-0.0003160114374113667,25.64121666666667
9,6,0.005110997311263232,0.00011909818140732498,26.66378333333334
9,7,0.005984323042134882,-2.688192155890001e-05,26.386308333333332
9,8,0.0069025363315656065,-0.00036361320316896667,26.1472
9,9,0.007183653953821291,-0.00047327545145083337,26.589066666666668
9,10,0.007361363802458032,-0.0005641718493261584,24.954941666666667
9,11,0.0070916185880667655,-0.0005644030300913416,26.03406666666667
9,12,0.006241324659738791,-0.0005196625784650251,24.963325
9,13,0.005548956071681898,-0.0007576189605026084,24.450833333333335
9,14,0.005646596288624183,-0.0008496744649503085,23.433783333333334
9,15,0.0023194755583649655,-0.0010602955784498834,23.0889
9,16,0.0012954573317904988,-0.0011717214814310083,23.9225
9,17,0.001750774092887224,-0.0013284754648513165,23.616808333333335
9,18,0.0008531553453638239,-0.0010980909877352334,23.013191666666668
9,19,0.0009145663703225155,-0.0012176434848616584,22.52665
9,20,-0.0007686298689142677,-0.0008979200614968584,22.957958333333334
9,21,-0.0003432649894901427,-0.0008164726318841583,22.667291666666667
9,22,-0.0004842970496431761,-0.0007517546386032084,23.770125000000004
10,0,-0.0007097765739268845,-0.000567464374559025,24.546374999999998
10,1,-0.001914983410308268,-0.0004207861818609417,24.378383333333332
10,2,-0.0020123714588829514,-0.00021023903973866665,24.389
10,3,-0.0026939022621393013,-0.00014616858123321668,24.314708333333332
10,4,-0.00571260132236366,1.9424442967808314e-05,23.684933333333333
10,5,-0.006177791092619826,0.00016672666812127498,23.703125
10,6,-0.006091680055197893,0.0003328192669094833,24.211083333333335
10,7,-0.005698510849279119,8.341061858568333e-05,24.868
10,8,-0.006177249493342601,0.0004339073481565,25.528616666666665
10,9,-0.005409394492620185,0.00025885060359104995,25.683858333333333
10,10,-0.005822567873261168,0.00035104260202288334,26.04354166666667
10,11,-0.005835410458320627,0.0002771806522193,25.713125
10,12,-0.005202713314378527,-0.0003122413470137417,24.503725
10,13,-0.004372119093564035,-0.00012704357166718337,24.1114
10,14,-0.0033039995103631425,0.0003157594312995999,23.792225000000002
10,15,-0.003351095701062526,0.0003067926801325166,23.26738333333333
10,16,-0.001010847470673951,0.0003525845131227999,24.041674999999998
10,17,-0.00017520093945703444,0.0005179006451122666,23.884991666666664
10,18,-0.0002601808372703594,0.0005177816591049583,23.36988333333333
10,19,0.00022656749083665724,0.0005822951272472666,22.84760833333333
10,20,0.0008625944369790572,0.0004156353683382249,22.517749999999996
10,21,0.0002653038344475489,0.000416089652885925,22.968933333333336
10,22,0.0007098841256155572,0.00038847540253255,23.037666666666667
11,0,0.0003423301962251739,0.0004986458250623167,24.814908333333335
11,1,-0.0011821406586073762,0.0010228585494340334,24.689133333333334
11,2,-0.0011097849043481096,0.000745788572279825,25.65024166666667
11,3,-0.001190688069450951,0.00022970897572427505,26.107091666666665
11,4,-0.0013734317132665346,0.0003214724701709251,26.763891666666666
11,5,-0.0008547687187700511,0.0002663177856136417,27.106866666666665
11,6,-0.0006107682245293095,0.00010118817062192506,27.447599999999998
11,7,-0.00013395403031476785,0.0002204427751713834,27.834383333333335
11,8,-0.0007870515854113596,0.00025706940763527505,28.37205
11,9,-0.0012577683517778428,0.00025699898967607507,29.0369
11,10,-0.0006606973523686594,0.0002662132096752917,29.253258333333335
11,11,0.0008510571480132323,-8.332964930791629e-06,29.166433333333334
11,12,0.001206592591204924,0.00010186173893561671,27.206691666666668
11,13,0.001187429558003399,-7.223225405383329e-05,27.344116666666665
11,14,0.0019069887328940491,5.60730535558917e-05,27.267624999999995
11,15,0.0008480065545458573,0.0003125702173283,26.935658333333333
11,16,0.00041835978947682385,0.0005135357569235,25.785825
11,17,0.00024297525284884048,0.0006409688672190083,25.091491666666666
11,18,-0.0003131487152978012,0.0007413222225716667,24.292524999999998
11,19,-0.0007300121150105929,0.0005946548792299416,24.500474999999998
11,20,-0.0012274614306692513,0.0005216613495448583,22.848525
11,21,-0.00034167938207632626,0.00042104609599405825,21.331741666666666
11,22,-8.963284530290126e-05,0.00051241797641075,20.645541666666666
12,0,-0.001082213194542443,0.0007869641510168333,21.467650000000003
12,1,-0.000950369630657168,0.0005665990246206584,22.683183333333332
12,2,0.00014687719044029866,0.0006581783928642665,23.48015
12,3,4.2853669009590305e-05,0.0005756673774251333,23.799175
12,4,0.0004157705413482487,0.0004016540022015167,23.921033333333337
12,5,0.0013013010310997904,0.00017316844779660833,24.681275
12,6,0.0010105163019633902,1.8224407905641668e-05,25.32868333333333
12,7,0.0012659189813356234,-4.54579921747e-05,25.55966666666667
12,8,0.00111393486489424,-3.6365905220641665e-05,25.23624166666667
12,9,0.0019753267016364737,9.920005500047462e-10,26.025025
12,10,0.0011906360323941819,9.092619668633338e-06,26.51066666666667
12,11,0.000654339688490465,4.517509052022935e-21,27.554083333333335
12,12,0.0001772203430714818,4.517509052022935e-21,27.099191666666666
12,13,-0.0002016199680457265,4.517509052022935e-21,26.426308333333328
12,14,-0.00044627093679879313,4.517509052022935e-21,25.810924999999997
12,15,-1.8554637350264053e-06,4.517509052022935e-21,23.7771
12,16,2.2891685829632985e-05,4.517509052022935e-21,23.31165833333333
12,17,-0.00011210670004355032,4.517509052022935e-21,23.261775
12,18,-5.2915697792142e-05,4.517509052022935e-21,23.127491666666668
12,19,-0.00015706218054285838,4.517509052022935e-21,22.540333333333333
12,20,7.51407788912416e-05,4.517509052022935e-21,21.667491666666667
12,21,-0.00011195724431089175,4.517509052022935e-21,21.253883333333334
12,22,-0.00017756077163604174,4.517509052022935e-21,20.945666666666668
13,0,0.00010260662942417494,4.517509052022935e-21,24.7041
13,1,0.00012266504619828326,4.517509052022935e-21,24.4764
13,2,0.0006147804172419249,4.517509052022935e-21,25.175116666666668
13,3,0.0010304050216587998,4.517509052022935e-21,25.780124999999998
13,4,0.0005901343396731582,4.517509052022935e-21,27.255466666666663
13,5,0.0006214370748361322,4.517509052022935e-21,28.28055833333333
13,6,0.0005616277808154487,4.517509052022935e-21,28.437924999999996
13,7,0.0005386417097580821,4.517509052022935e-21,28.048475
13,8,0.0005613686266010405,4.517509052022935e-21,28.491200000000003
13,9,0.0001471569271756988,4.517509052022935e-21,28.763316666666665
13,10,0.0002515298474319565,4.517509052022935e-21,28.998641666666668
13,11,-0.00025247168013146855,4.517509052022935e-21,28.986616666666666
13,12,-0.0008611164884191435,4.517509052022935e-21,24.398316666666663
13,13,-0.0006096292486596268,4.517509052022935e-21,23.618733333333335
13,14,-0.0006314387284757768,4.517509052022935e-21,23.403925
13,15,-0.0004010392513959268,4.517509052022935e-21,22.673416666666668
13,16,-0.0003813155468843184,4.517509052022935e-21,22.688791666666663
13,17,-0.00043469094475391844,4.517509052022935e-21,21.993183333333334
13,18,-0.0003073404494915268,4.517509052022935e-21,21.787983333333333
13,19,-0.0004181558738133101,4.517509052022935e-21,21.636808333333335
13,20,-0.0008454407015918435,4.517509052022935e-21,22.010183333333334
13,21,-0.000505588140792785,4.517509052022935e-21,21.752025
13,22,-0.0025169196766418843,4.517509052022935e-21,22.879925
14,0,-0.0021007361616899927,-0.00013643405002684167,25.55228333333333
14,1,-0.0009579942004394261,-4.5325238302725e-05,26.172025
14,2,-0.0014355009081517868,9.276008671274999e-06,26.920975
14,3,-0.0015178120252845701,4.5654812158925e-05,27.75911666666667
14,4,-0.0010598132428960869,-3.616313361373334e-05,28.179999999999996
14,5,-0.0010287898809778204,-8.86006618083334e-06,28.477825
14,6,-0.0007215196287686038,-5.4344852346708336e-05,28.252824999999998
14,7,0.00017057097243076304,-0.00016356470006841667,28.71025
14,8,0.00032594234621547135,-0.0003458312401729917,27.96444166666667
14,9,0.0011129852224041213,-0.0005467671802927417,26.96175
14,10,0.0007060289864444465,-0.0003728111576325833,28.490875000000003
14,11,0.0023950949136676216,-0.00022663132996742497,29.02208333333333
14,12,0.0021642847974695967,-0.00019963881152531667,24.818150000000003
14,13,0.0016748990269086382,-0.0001902906652048083,24.497883333333334
14,14,0.0019823533149445987,-0.00041820054507666666,24.223475000000004
14,15,0.0016875758740581323,-0.0005734083577878583,22.343100000000003
14,16,0.0008055526825390906,-0.00042751628995343335,21.434866666666668
14,17,0.0005404748310395323,-0.0004731098477945667,20.307525000000002
14,18,0.00015895556781592398,-0.00030869714169795836,20.560816666666668
14,19,-0.0006248277058540927,-0.00012639266661701668,19.406283333333334
14,20,-0.0006815971660461426,0.00012889446065794167,20.691675
14,21,-0.0010003792353065844,0.00028423112993117495,20.40145
14,22,0.0006453401156455324,0.00019239764440795836,19.240175
15,0,0.0007597336839025574,9.723512170900017e-06,19.826133333333335
15,1,-0.0003831988558924175,9.178368365811669e-05,22.574358333333336
15,2,-0.00016778354708271758,-0.00015476245017122497,21.943325
15,3,-0.0009361905438895259,-3.633074020904996e-05,20.457666666666668
15,4,-0.0008134650290755418,6.419572595934172e-05,21.23294166666667
15,5,-0.0007138846632462834,9.272157514258381e-06,21.43049166666667
15,6,-0.0004130901642392585,7.333221621063339e-05,21.75744166666667
15,7,-0.00109583454543375,-0.0002560125113444166,21.831100000000003
15,8,-0.0013436709989928417,-0.00032909713870364995,23.153225000000003
15,9,-0.0009194113721343917,-0.0004112854007115917,22.330683333333337
15,10,-0.000634572934764475,-0.0003106521595920166,22.803808333333336
15,11,-0.00207004924908615,-0.0003011101264856916,23.068183333333334
15,12,-0.0014917428601647004,-0.00031955304175907497,21.558149999999998
15,13,-0.00035284498384783366,-0.00031965841211884167,21.369208333333333
15,14,0.00012045925311389969,-8.191474965659997e-05,22.065558333333332
15,15,0.0004639153434303914,5.53589479487667e-05,23.672141666666672
15,16,0.0008517674466207324,0.0002291551921733417,23.105825
15,17,0.001120680927870449,0.0003112976481643334,23.419341666666668
15,18,0.0011375184155423656,0.0002655280798761917,23.594625000000004
15,19,0.002691290873081082,0.0003847517814101584,23.41985
15,20,0.0022451290360931404,0.00037562084798215006,22.53395833333333
15,21,0.0022702522534938908,0.0004121788827409167,22.296066666666665
15,22,0.0017743989473155992,0.00023849053859016674,22.69626666666667
16,0,0.0014612235300677158,0.0002565611734217417,24.74976666666667
16,1,0.001662404944562674,0.00022930386243667504,25.855225
16,2,0.004806738387624015,0.0002202242284569417,25.99869166666667
16,3,0.0006972002326538825,0.00012856974177941668,26.20235
16,4,0.0007616961690519154,7.360841683315002e-05,27.579291666666666
16,5,0.0006359216921970655,-0.00018245245812959998,28.467675
16,6,0.0009389401218869322,-0.0002645904628991083,29.631716666666666
16,7,0.0009431764835314323,-9.069175500954164e-05,29.9144
16,8,0.0017524804692849822,-0.0002643682569004083,30.253983333333338
16,9,0.0026091511625358824,-0.0002094224651759333,30.5371
16,10,0.0019290471903746574,-0.00032839219334074993,31.216041666666666
16,11,0.0026166743933249068,-0.00031974522097434995,30.660241666666668
16,12,0.002692967844207365,-0.0002642457350085666,29.21905
16,13,0.0024048247402642573,-0.00024618167666339165,27.385558333333336
16,14,-1.292458917765099e-05,-0.0003471451517093916,27.00893333333333
16,15,0.0031039978464262826,-0.00015428727784659165,26.455408333333335
16,16,0.0024435957193170827,-0.0002550243163237833,25.35559166666667
16,17,0.002242587657536124,-3.523582613734166e-05,24.643366666666665
16,18,0.0010004061230727077,-0.00018175442504027498,23.09958333333333
