Dia,Hora,BTC-USD,USD/EUR,Sentimentos_PreProcessados
1,11,,,
2,0,0.04169614403168631,0.000552690412323642,2.0695331609301766
2,12,-0.034426094904311366,-0.0030935673739278524,-0.3545492766329128
3,1,-0.03404092374722567,-0.0018840563817792422,-0.08895542887150776
3,13,0.0003445564710859994,0.0013324013847919591,-0.3590031370201634
4,2,-0.05491043860282774,0.005100962722772939,0.48939279306543315
4,14,-0.012662254187168376,0.011253269821684064,-0.45386991152497513
5,3,-0.04520464036485128,-0.0005454546873339128,0.8850986478442044
5,15,0.0029879267245636054,0.0,-0.5286942791891054
6,4,0.008121625022738721,0.0,0.8629799351511742
6,16,-0.007451585457914356,0.0,-0.04282750825273274
7,5,-0.028146681954338226,0.0033838859130304044,0.13704269059800378
7,17,0.018085519765864033,0.00010880830460258117,-0.2553433808169384
8,6,-0.014320995360675326,0.001305298251767839,0.11485367419229586
8,18,0.013175268382164873,-0.005323170822123746,-0.04391741805245075
9,7,0.07709593470296983,0.00010923612247193404,-0.12377514757705976
9,19,0.010865074535111319,-0.014524409035613695,-0.24769318880851876
10,8,-0.07031575808978485,0.004321799024555206,0.44704223763604567
10,20,0.01027854136997619,0.004965212209435688,-0.1542571433025205
11,9,-0.014719292417163965,0.0007685517824851384,0.3676234097161102
11,21,-0.004555296302373724,0.0050466792986230136,-0.6132485183775096
12,10,0.009109767100023758,0.0001091114360236567,0.5076880188868271
12,22,-0.002165220314503724,0.0,-0.21371037638819868
13,11,-0.008866640240601686,0.0,-0.01060405643738982
14,0,-0.024548542450434918,-0.0016372086003221265,2.381834116921797
14,12,0.026144727514367583,-0.002405103205572523,-1.1079504524290609
15,1,0.001275338485398958,0.00021914912657128305,-6.70953369140625
15,13,-0.004318669492854754,-0.0038347592320423507,-0.08079177579418118
16,2,0.05461365124794648,0.0021997076802604543,0.06673851187384194
16,14,-0.0012422768012056995,-0.004170297380215016,-0.1642391470248349
17,3,0.006532436866764524,-0.0018734671050547602,0.07841449150589397
17,15,-0.004184946036748238,-0.0062935316425499765,-0.03671925714769564
18,4,-0.005943925751833445,0.0027777752022684066,-0.1570465865807208
18,16,0.01900673737101166,0.0014404841495558873,0.22056209345051903
19,5,0.008747875861004228,0.00033192097102130447,0.18621368623606127
19,17,0.0033287331700402323,0.0,-0.16207790604358296
20,6,0.0007485781630574007,0.0,0.24416448717476458
20,18,-0.017389466751904226,0.0,-0.2848528511931784
21,7,-0.002320749945309619,0.0006636216720934396,0.23077064616884946
21,19,0.000867006835211237,0.0033160396188067764,-0.08353765193081086
22,8,0.03334420030735852,0.0005508685290431803,-0.140258151342754
22,20,0.0019422866544918094,-0.0024223820488297187,-0.33327641084752835
23,9,-0.009875865833950837,0.0032008877802456315,1.1510522646100427
23,21,0.005450781410520467,-0.0012102582155253394,-0.29201326987256027
24,10,0.015045320043004295,0.002203100032389438,0.2665100069142077
24,22,0.021364140455760294,-0.0015387930393462312,-0.14011117709766552
25,11,0.014726801929921818,-0.0011008224640485231,-0.1273834802565258
26,0,-0.00854802731431159,0.0030857259818048988,5.5232720479795505
26,12,0.0031703303017767137,0.0,-0.6494448982790793
27,1,0.00737825647865975,0.0,-0.5647865099941097
27,13,-0.0017674411123935752,0.0,-0.019101012595702738
28,2,0.05159820694273787,0.002526943565232642,-0.13403967106952763
28,14,0.01450467312754733,-0.0012054834965360417,0.1330794056930189
29,3,-0.005224692130573749,-0.0020847237432028987,-0.364721580703105
29,15,0.003548727301470489,-0.010555232173689255,1.4870984941511023
30,4,-0.0055854516968394385,-0.00011114189554684017,-0.24332251683378647
30,16,0.000489544654021179,-0.0043342870650567855,-0.5047284216129434
31,5,-0.0038923763436470304,-0.0005581240750601735,10.486994582881909
31,17,-0.025756916965059662,0.007594366755226067,-0.44025859571180226
