Hora;BTC-USD;EUR=X;GLD;USO;^DJI;^GSPC
2022-01-04 19:00:00+00:00;0.0;0.0;-0.00041348951488162644;0.0010785108294404377;0.0016536667989275333;0.0036420493152833355
2022-01-04 20:00:00+00:00;0.005740483886013337;0.0003388096112089123;0.0;0.0;0.0;0.0
2022-01-04 20:00:00+00:00;0.0;0.0;0.0006497550272273056;-0.001975162477406478;-0.0019875231012479455;-0.0014644104621380771
2022-01-04 21:00:00+00:00;-0.00099805537021469;-0.0007901534394012533;0.0;0.0;0.0;0.0
2022-01-04 22:00:00+00:00;-0.002332812039587684;0.0006777907120183446;0.0;0.0;0.0;0.0
2022-01-04 23:00:00+00:00;-0.005088740501161704;0.00011291103350741238;0.0;0.0;0.0;0.0
2022-01-05 00:00:00+00:00;0.008102638527951678;0.0006772551533560378;0.0;0.0;0.0;0.0
2022-01-05 01:00:00+00:00;-0.001772859238066471;-0.000789618666090397;0.0;0.0;0.0;0.0
2022-01-05 02:00:00+00:00;0.0034230375595338813;-0.0005644878784824003;0.0;0.0;0.0;0.0
2022-01-05 03:00:00+00:00;0.0017380886436164644;-0.00022588228577258285;0.0;0.0;0.0;0.0
2022-01-05 04:00:00+00:00;-0.0010096927984418747;0.00056486697140401;0.0;0.0;0.0;0.0
2022-01-05 05:00:00+00:00;-0.0009904990422228144;-0.00045161153977191226;0.0;0.0;0.0;0.0
2022-01-05 06:00:00+00:00;0.0024531569441237355;-0.00022597512711441947;0.0;0.0;0.0;0.0
2022-01-05 07:00:00+00:00;-0.0008582741666625093;-0.0003389719552397974;0.0;0.0;0.0;0.0
2022-01-05 08:00:00+00:00;0.003814162282874456;-0.0002260354732188663;0.0;0.0;0.0;0.0
2022-01-05 09:00:00+00:00;0.0045048123531530315;-0.00022615396475667016;0.0;0.0;0.0;0.0
2022-01-05 10:00:00+00:00;-0.0001414979988259013;-0.00011310256097085691;0.0;0.0;0.0;0.0
2022-01-05 11:00:00+00:00;-0.011108622137944058;-0.001017835959007174;0.0;0.0;0.0;0.0
2022-01-05 12:00:00+00:00;-0.0005115574496999953;0.001018873004589027;0.0;0.0;0.0;0.0
2022-01-05 13:00:00+00:00;0.0034000207633566593;-0.002035739328833608;0.0;0.0;0.0;0.0
2022-01-05 14:00:00+00:00;0.003689465924446411;-0.0005665953919204991;0.0;0.0;0.0;0.0
2022-01-05 14:00:00+00:00;0.0;0.0;0.004216525959827022;0.014033802691619579;0.002717373996350858;0.00038179202460097983
2022-01-05 15:00:00+00:00;0.00039321476387232934;-0.00011341035550094247;0.0;0.0;0.0;0.0
2022-01-05 15:00:00+00:00;0.0;0.0;0.0002055592762522096;-0.0001774687033738731;-0.0004732301035326181;-0.0011387275190922752
2022-01-05 16:00:00+00:00;-0.005231356344459592;0.00034020206231533123;0.0;0.0;0.0;0.0
2022-01-05 16:00:00+00:00;0.0;0.0;0.0007045274308794536;0.0005324329158220564;0.0018372563299866584;-0.0001502636035455307
2022-01-05 17:00:00+00:00;-0.0033101179212126075;-0.0007935573736440604;0.0;0.0;0.0;0.0
2022-01-05 17:00:00+00:00;0.0;0.0;0.00023464729852107347;0.00035474383442291035;-0.0023486567459575225;-0.002747973736418441
2022-01-05 18:00:00+00:00;0.0;0.00045383115046693234;0.0;0.0;0.0;0.0
2022-01-05 18:00:00+00:00;0.0;0.0;-0.0029915211146005483;-0.006737607408412449;-0.004123084024885371;-0.004953991421328796
2022-01-05 19:00:00+00:00;0.0;0.0021547031870505773;0.0;0.0;0.0;0.0
2022-01-05 19:00:00+00:00;0.0;0.0;-0.0052950161206137825;-0.006426287172614065;-0.004680086440231435;-0.006580086384376016
2022-01-05 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
2022-01-05 20:00:00+00:00;0.0;0.0;-5,92E+10;-0.003952591112221349;-0.0034187220926509276;-0.004333865025268668
2022-01-05 21:00:00+00:00;0.0;0.0003394706039230311;0.0;0.0;0.0;0.0
2022-01-05 22:00:00+00:00;0.0;-0.00022621445980353094;0.0;0.0;0.0;0.0
2022-01-05 23:00:00+00:00;0.0;0.00011309910151968694;0.0;0.0;0.0;0.0
2022-01-06 00:00:00+00:00;-0.05417462738025447;0.00022630749051488763;0.0;0.0;0.0;0.0
2022-01-06 01:00:00+00:00;-0.003148427797790343;-0.0007917621676970521;0.0;0.0;0.0;0.0
2022-01-06 02:00:00+00:00;-0.004847608161718919;-0.00011321778507011881;0.0;0.0;0.0;0.0
2022-01-06 03:00:00+00:00;-0.009117949039635254;-0.00011323060478840574;0.0;0.0;0.0;0.0
2022-01-06 04:00:00+00:00;0.0029093519392633382;0.0005661496499069774;0.0;0.0;0.0;0.0
2022-01-06 05:00:00+00:00;0.0004466639283371432;0.0003394706039230311;0.0;0.0;0.0;0.0
2022-01-06 06:00:00+00:00;-0.00013344076281707196;0.0011312071511548893;0.0;0.0;0.0;0.0
2022-01-06 07:00:00+00:00;0.003826235489100327;0.0005649981586541841;0.0;0.0;0.0;0.0
2022-01-06 08:00:00+00:00;-0.003523713579005161;-0.00011294928556881967;0.0;0.0;0.0;0.0
2022-01-06 09:00:00+00:00;-0.010475102122502022;-0.0011294184871474267;0.0;0.0;0.0;0.0
2022-01-06 10:00:00+00:00;0.005938487484677957;-0.0005653814555691694;0.0;0.0;0.0;0.0
2022-01-06 11:00:00+00:00;0.0001061728687343777;-0.00022624005681692871;0.0;0.0;0.0;0.0
2022-01-06 12:00:00+00:00;0.001690846503076937;-0.00011317935096022413;0.0;0.0;0.0;0.0
2022-01-06 13:00:00+00:00;0.004251657474708459;0.00022638432395138963;0.0;0.0;0.0;0.0
2022-01-06 14:00:00+00:00;-0.004441466491283963;-0.0009051974601057555;0.0;0.0;0.0;0.0
2022-01-06 14:00:00+00:00;0.0;0.0;-0.010652450883233522;0.027236691443621508;-0.00396319569409187;-0.0011893082960512391
2022-01-06 15:00:00+00:00;0.0011307754848819407;0.0022649764598783317;0.0;0.0;0.0;0.0
2022-01-06 15:00:00+00:00;0.0;0.0;0.00030433813207175753;0.0019315295676545219;0.0007017014779890918;0.001972407101081597
2022-01-06 16:00:00+00:00;-0.0021654619623430182;-0.0010169158657193922;0.0;0.0;0.0;0.0
