Hora,BTC-USD,USD/EUR,Gold_ETF,Oil_ETF,Dow_Jones,S&P500
2022-03-27 21:00:00+00:00,46555.03125,0.9101999998092652,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-27 22:00:00+00:00,46699.75,0.9101999998092652,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-27 23:00:00+00:00,46822.80859375,0.9103000164031982,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 00:00:00+00:00,46881.01171875,0.911199986934662,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 01:00:00+00:00,46807.9609375,0.9125999808311462,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 02:00:00+00:00,46911.3359375,0.912500023841858,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 03:00:00+00:00,46993.6796875,0.9125999808311462,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 04:00:00+00:00,47079.58203125,0.912500023841858,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 05:00:00+00:00,47112.203125,0.9128999710083008,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 06:00:00+00:00,46902.2109375,0.9124000072479248,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 07:00:00+00:00,46967.4765625,0.9128999710083008,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 08:00:00+00:00,47010.41796875,0.9096999764442444,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 09:00:00+00:00,47088.60546875,0.9104999899864196,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 10:00:00+00:00,47163.08203125,0.909500002861023,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 11:00:00+00:00,47216.95703125,0.9118000268936156,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 12:00:00+00:00,47218.50390625,0.9122999906539916,182.38999938964844,80.76000213623047,34857.3203125,4543.0498046875
2022-03-28 13:00:00+00:00,47649.015625,0.9114999771118164,180.6699981689453,76.44000244140625,34761.16015625,4544.31005859375
2022-03-28 14:00:00+00:00,47591.76953125,0.911400020122528,180.8000030517578,76.91000366210938,34688.41015625,4540.240234375
2022-03-28 15:00:00+00:00,47461.51953125,0.9108999967575072,180.8950042724609,77.62999725341797,34593.01953125,4522.4599609375
2022-03-28 16:00:00+00:00,47498.64453125,0.9092000126838684,181.05999755859372,76.68000030517578,34696.9296875,4539.7998046875
2022-03-28 17:00:00+00:00,47589.7265625,0.910099983215332,180.3999938964844,76.23999786376953,34728.71875,4545.490234375
2022-03-28 18:00:00+00:00,47912.51953125,0.9096999764442444,179.36000061035156,74.75,34849.19921875,4561.5400390625
2022-03-28 19:00:00+00:00,47883.2265625,0.9097999930381776,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-28 20:00:00+00:00,47938.140625,0.9099000096321106,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-28 21:00:00+00:00,47603.94921875,0.9100000262260436,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-28 22:00:00+00:00,47609.55078125,0.9096999764442444,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-28 23:00:00+00:00,47074.42578125,0.909600019454956,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 00:00:00+00:00,47415.1875,0.9110000133514404,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 01:00:00+00:00,47536.21875,0.909500002861023,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 02:00:00+00:00,47416.09765625,0.909500002861023,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 03:00:00+00:00,47343.1171875,0.909500002861023,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 04:00:00+00:00,47573.83203125,0.9100000262260436,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 05:00:00+00:00,47639.33203125,0.9097999930381776,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 06:00:00+00:00,47556.16796875,0.9085000157356262,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 07:00:00+00:00,47404.03125,0.9088000059127808,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 08:00:00+00:00,47554.32421875,0.9101999998092652,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 09:00:00+00:00,47591.1328125,0.9057000279426576,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 10:00:00+00:00,47598.62890625,0.9050999879837036,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 11:00:00+00:00,47864.5546875,0.9021999835968018,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 12:00:00+00:00,47843.13671875,0.8992999792098999,179.07000732421875,74.55000305175781,34955.16015625,4575.4501953125
2022-03-29 13:00:00+00:00,47687.89453125,0.8981000185012817,178.49000549316406,74.04000091552734,35176.1015625,4603.3798828125
2022-03-29 14:00:00+00:00,47808.23828125,0.9007999897003174,178.5399932861328,74.93000030517578,35203.25,4609.66015625
2022-03-29 15:00:00+00:00,47511.125,0.8999000191688538,178.63999938964844,74.72799682617188,35096.69921875,4600.72021484375
2022-03-29 16:00:00+00:00,47485.94921875,0.9023000001907348,178.6199951171875,75.37310028076172,35062.5703125,4598.6201171875
2022-03-29 17:00:00+00:00,47449.0703125,0.9024999737739564,178.9600067138672,75.6500015258789,35167.44921875,4614.9501953125
2022-03-29 18:00:00+00:00,47537.15625,0.901300013065338,179.05999755859375,75.95999908447266,35279.19140625,4631.85009765625
2022-03-29 19:00:00+00:00,47691.63671875,0.9017000198364258,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-29 20:00:00+00:00,47416.734375,0.9018999934196472,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-29 21:00:00+00:00,47320.80859375,0.901300013065338,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-29 22:00:00+00:00,47340.85546875,0.901099979877472,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-29 23:00:00+00:00,47469.4921875,0.901300013065338,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 00:00:00+00:00,47221.89453125,0.9009000062942504,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 01:00:00+00:00,46831.94921875,0.9002000093460083,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 02:00:00+00:00,47240.02734375,0.8996999859809875,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 03:00:00+00:00,47418.1875,0.899399995803833,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 04:00:00+00:00,47245.75390625,0.8998000025749207,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 05:00:00+00:00,47447.60546875,0.8996000289916992,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 06:00:00+00:00,47427.81640625,0.8996999859809875,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 07:00:00+00:00,47447.21484375,0.8982999920845032,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 08:00:00+00:00,47442.046875,0.8960999846458435,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 09:00:00+00:00,47268.89453125,0.8970000147819519,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 10:00:00+00:00,47280.52734375,0.8984000086784363,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 11:00:00+00:00,47305.078125,0.897599995136261,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 12:00:00+00:00,47325.1015625,0.8986999988555908,179.1300048828125,76.12999725341797,35291.55859375,4631.64990234375
2022-03-30 13:00:00+00:00,47019.3125,0.8955000042915344,180.47000122070312,78.30000305175781,35220.23828125,4617.7001953125
2022-03-30 14:00:00+00:00,47163.828125,0.8956000208854675,180.6000061035156,78.0999984741211,35231.73046875,4607.18994140625
2022-03-30 15:00:00+00:00,47150.7890625,0.8956000208854675,180.33999633789065,77.88999938964844,35237.0390625,4611.47998046875
2022-03-30 16:00:00+00:00,47268.8828125,0.8959000110626221,180.5301055908203,77.66999816894531,35172.921875,4606.31982421875
2022-03-30 17:00:00+00:00,47621.45703125,0.896399974822998,180.33999633789065,78.33999633789062,35193.109375,4601.91015625
2022-03-30 18:00:00+00:00,47321.95703125,0.8956999778747559,180.33999633789065,77.88990020751953,35111.828125,4587.43017578125
2022-03-30 19:00:00+00:00,47033.83984375,0.896399974822998,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-30 20:00:00+00:00,47205.94140625,0.8959000110626221,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-30 21:00:00+00:00,46965.6953125,0.8960000276565552,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-30 22:00:00+00:00,47037.55078125,0.8959000110626221,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-30 23:00:00+00:00,47088.7265625,0.8956999778747559,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 00:00:00+00:00,47183.09375,0.8948000073432922,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 01:00:00+00:00,47396.35546875,0.8945000171661377,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 02:00:00+00:00,47235.22265625,0.8952000141143799,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 03:00:00+00:00,47099.30859375,0.8955000042915344,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 04:00:00+00:00,47021.71875,0.8956000208854675,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 05:00:00+00:00,47084.89453125,0.8953999876976013,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 06:00:00+00:00,47131.39453125,0.8949999809265137,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 07:00:00+00:00,47152.2421875,0.896399974822998,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 08:00:00+00:00,47275.078125,0.8981999754905701,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 09:00:00+00:00,47296.36328125,0.8998000025749207,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 10:00:00+00:00,47255.8828125,0.901099979877472,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 11:00:00+00:00,47160.2578125,0.9003999829292297,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 12:00:00+00:00,47401.13671875,0.9003999829292297,180.5500030517578,77.87000274658203,35228.1796875,4602.66015625
2022-03-31 13:00:00+00:00,46990.73828125,0.901099979877472,181.21499633789065,75.67400360107422,35046.01953125,4587.240234375
2022-03-31 14:00:00+00:00,46706.125,0.8986999988555908,181.3800048828125,75.91000366210938,35093.9609375,4593.06982421875
2022-03-31 15:00:00+00:00,46457.12890625,0.901099979877472,181.13999938964844,76.31999969482422,35063.25,4585.43994140625
2022-03-31 16:00:00+00:00,45775.95703125,0.9021000266075134,181.8800048828125,75.5199966430664,35050.5703125,4585.509765625
2022-03-31 17:00:00+00:00,45872.1328125,0.9021999835968018,181.28550720214844,73.61000061035156,35010.41015625,4579.10986328125
2022-03-31 18:00:00+00:00,45950.59765625,0.9031000137329102,181.1199951171875,74.36000061035156,34946.6484375,4570.97998046875
2022-03-31 19:00:00+00:00,45678.1640625,0.9032999873161316,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-03-31 20:00:00+00:00,45801.08984375,0.902999997138977,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-03-31 21:00:00+00:00,45843.1171875,0.9031999707221984,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-03-31 22:00:00+00:00,45831.97265625,0.9027000069618224,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-03-31 23:00:00+00:00,45549.55078125,0.9028000235557556,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 00:00:00+00:00,45597.73046875,0.9032999873161316,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 01:00:00+00:00,45128.6640625,0.902899980545044,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 02:00:00+00:00,44432.62890625,0.903599977493286,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 03:00:00+00:00,44573.2578125,0.9035000205039978,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 04:00:00+00:00,44754.609375,0.9035000205039978,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 05:00:00+00:00,44711.43359375,0.9031999707221984,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 06:00:00+00:00,44844.25,0.902899980545044,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 07:00:00+00:00,45053.359375,0.9042999744415284,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 08:00:00+00:00,45155.94140625,0.9039000272750854,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 09:00:00+00:00,45113.328125,0.9042999744415284,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 10:00:00+00:00,45221.546875,0.9034000039100648,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 11:00:00+00:00,45122.015625,0.9046000242233276,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 12:00:00+00:00,45245.26171875,0.9050999879837036,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875
2022-04-01 13:00:00+00:00,45452.1640625,0.9050999879837036,179.61500549316406,73.91000366210938,34609.30078125,4526.43994140625
2022-04-01 14:00:00+00:00,45992.0390625,0.9059000015258788,179.92999267578125,74.55000305175781,34704.48046875,4532.93994140625
2022-04-01 15:00:00+00:00,46557.36328125,0.9052000045776368,179.63999938964844,73.8499984741211,34613.30078125,4520.14990234375
2022-04-01 16:00:00+00:00,46178.4375,0.9056000113487244,179.1999969482422,74.18990325927734,34574.41015625,4512.3701171875
2022-04-01 17:00:00+00:00,46451.0078125,0.9054999947547911,179.6300048828125,74.01000213623047,34795.58984375,4537.3798828125
2022-04-01 18:00:00+00:00,46360.69140625,0.9056000113487244,179.6699981689453,74.05999755859375,34719.078125,4526.7900390625
2022-04-01 19:00:00+00:00,46369.453125,0.9049999713897704,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-01 20:00:00+00:00,46178.52734375,0.9049000144004822,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-01 21:00:00+00:00,46315.58984375,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-01 22:00:00+00:00,46304.5703125,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-01 23:00:00+00:00,46283.8515625,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-02 00:00:00+00:00,47003.4296875,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-02 01:00:00+00:00,46759.08203125,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
2022-04-02 02:00:00+00:00,46531.87109375,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625
